pop,dos,id,rblock,blocked,p,q,upcon
7,5,123,73.0,0,79,38,N
7,5,124,21.7,0,79,39,N
7,5,125,96.9,0,79,38,N
7,5,126,97.0,0,79,37,N
7,5,127,3.1,1,79,38,N
7,5,128,8.7,0,79,39,N
7,5,129,27.7,0,79,35,N
7,5,130,50.8,0,79,37,N
7,5,131,9.4,0,79,34,N
7,5,132,58.4,0,79,30,N
7,5,133,84.3,0,79,40,N
7,5,134,2.7,1,79,42,N
7,5,135,12.1,0,79,41,N
7,5,136,33.1,0,79,35,N
7,5,137,72.5,0,79,37,N
7,5,138,18.8,0,79,31,N
7,5,139,94.8,0,79,40,N
7,5,140,62.9,0,79,37,N
7,5,141,7.4,0,79,34,N
7,5,142,91.2,0,79,41,N
7,5,143,21.7,0,79,35,N
7,5,144,39.9,0,79,34,N
7,5,145,87.0,0,79,32,N
7,5,146,93.7,0,79,27,N
7,5,147,79.6,0,79,34,N
7,5,148,48.5,0,79,36,N
7,5,149,15.0,0,79,39,N
7,5,150,0.5,1,79,42,N
7,5,151,94.6,0,79,36,N
7,5,152,85.2,0,79,37,N
7,5,153,25.3,0,79,39,N
7,5,154,18.6,0,79,38,N
7,5,155,75.7,0,79,36,N
7,5,156,14.9,0,79,33,N
7,5,157,55.6,0,79,33,N
7,5,158,81.6,0,79,31,N
7,5,159,32.5,0,79,32,N
7,5,160,16.3,0,79,40,N
7,5,161,22.4,0,79,36,N
7,5,162,57.7,0,79,36,N
7,5,163,18.7,0,79,37,N
7,5,164,63.9,0,79,36,N
7,5,165,45.9,0,79,38,N
7,5,166,20.1,0,79,43,N
7,5,167,51.6,0,79,35,N
7,5,168,99.6,0,79,40,N
7,5,169,75.3,0,79,37,N
7,5,170,30.3,0,79,39,N
7,5,171,55.6,0,79,39,N
7,5,172,40.2,0,79,36,N
7,5,173,64.7,0,79,33,N
7,5,174,83.9,0,79,34,N
7,5,175,82.7,0,79,36,N
7,5,176,74.3,0,79,42,N
7,5,177,49.3,0,79,35,N
7,5,178,70.4,0,79,35,N
7,5,179,57.1,0,79,37,N
7,5,180,96.8,0,79,38,N
7,5,181,71.9,0,79,39,N
7,5,182,94.6,0,79,34,N
7,5,183,96.1,0,79,34,N
7,5,184,30.3,0,79,34,N
7,5,185,9.9,0,79,34,N
7,5,186,11.5,0,79,35,N
7,5,187,55.7,0,79,38,N
7,5,188,86.1,0,79,33,N
7,5,189,52.3,0,79,38,N
7,5,190,24.5,0,79,45,N
7,5,191,52.0,0,79,-158,N
7,5,192,11.4,0,79,-146,N
7,5,193,78.3,0,79,-150,N
7,5,194,95.6,0,79,-124,N
7,5,195,7.9,0,79,-105,N
7,5,196,75.6,0,79,-140,N
7,5,197,84.3,0,79,-99,N
7,5,198,19.1,0,79,-114,N
7,5,199,75.3,0,79,-92,N
7,5,200,43.7,0,79,-136,N
7,5,201,13.5,0,75,-1825,N
7,5,202,7.9,0,79,1995,N
7,5,203,82.2,0,77,170,N
7,10,1,45.9,0,74,35,N
7,10,2,11.9,0,74,33,N
7,10,3,2.7,1,74,40,N
7,10,4,80.2,0,74,40,N
7,10,5,76.7,0,74,41,N
7,10,6,77.4,0,74,38,N
7,10,7,96.0,0,74,34,N
7,10,8,61.0,0,74,41,N
7,10,9,38.1,0,74,37,N
7,10,10,84.3,0,74,37,N
7,10,11,46.2,0,74,37,N
7,10,12,85.2,0,74,38,N
7,10,13,41.6,0,74,33,N
7,10,14,24.1,0,74,36,N
7,10,15,43.8,0,74,38,N
7,10,16,97.0,0,74,39,N
7,10,17,37.9,0,74,34,N
7,10,18,72.6,0,74,35,N
7,10,19,51.3,0,74,39,N
7,10,20,30.1,0,74,38,N
7,10,21,27.1,0,74,38,N
7,10,22,97.1,0,74,41,N
7,10,23,8.6,1,74,40,N
7,10,24,14.2,0,74,39,N
7,10,25,70.6,0,74,38,N
7,10,26,75.2,0,74,37,N
7,10,27,62.9,0,74,41,N
7,10,28,19.6,0,74,31,N
7,10,29,52.1,0,74,38,N
7,10,30,77.0,0,74,32,N
7,10,31,74.7,0,74,34,N
7,10,32,89.1,0,74,43,N
7,10,33,40.5,0,74,37,N
7,10,34,59.9,0,74,40,N
7,10,35,48.3,0,74,38,N
7,10,36,8.8,1,74,34,N
7,10,37,1.9,1,74,39,N
7,10,38,27.3,0,74,38,N
7,10,39,39.1,0,74,40,N
7,10,40,65.6,0,74,37,N
7,10,41,12.7,0,74,35,N
7,10,42,98.2,0,74,41,N
7,10,43,84.6,0,74,36,N
7,10,44,44.0,0,74,39,N
7,10,45,22.6,0,74,39,N
7,10,46,42.2,0,74,40,N
7,10,47,12.0,0,74,36,N
7,10,48,8.9,1,74,38,N
7,10,49,18.9,0,74,35,N
7,10,50,24.8,0,74,35,N
7,10,51,70.9,0,74,36,N
7,10,52,28.6,0,74,39,N
7,10,53,39.8,0,74,33,N
7,10,54,18.0,0,74,35,N
7,10,55,41.3,0,74,35,N
7,10,56,83.3,0,74,37,N
7,10,57,89.3,0,74,35,N
7,10,58,22.0,0,74,37,N
7,10,59,66.8,0,74,39,N
7,10,60,13.5,0,74,33,N
7,10,61,2.2,1,74,37,N
7,10,62,50.6,0,74,41,N
7,10,63,63.5,0,74,40,N
7,10,64,55.3,0,74,39,N
7,10,65,8.7,1,74,32,N
7,10,66,29.3,0,74,-129,N
7,10,67,54.2,0,74,-100,N
7,10,68,13.4,0,74,-128,N
7,10,69,50.7,0,74,-126,N
7,10,70,56.7,0,74,-122,N
7,10,71,77.9,0,74,-98,N
7,10,72,22.5,0,74,-118,N
7,10,73,97.5,0,74,-120,N
7,10,74,77.9,0,74,-134,N
7,10,75,25.1,0,74,-122,N
7,10,76,46.6,0,74,-126,N
7,10,77,12.2,0,74,-118,N
7,10,78,21.6,0,74,-143,N
7,10,79,47.6,0,74,-97,N
7,10,80,65.9,0,74,-94,N
7,10,81,18.7,0,74,-128,N
7,10,82,49.9,0,74,-95,N
7,10,83,94.6,0,74,-137,N
7,10,84,1.7,1,74,-103,N
7,10,85,18.6,0,74,-97,N
7,10,86,70.6,0,74,-149,N
7,10,87,23.8,0,74,-109,N
7,10,88,29.0,0,74,-111,N
7,10,89,8.9,1,74,-159,N
7,10,90,63.0,0,74,-149,N
7,10,91,37.8,0,74,-109,N
7,10,92,27.6,0,74,-155,N
7,10,93,50.2,0,74,-118,N
7,10,94,66.2,0,74,-89,N
7,10,95,96.3,0,74,-129,N
7,10,96,20.4,0,74,-131,N
7,10,97,34.6,0,74,-111,N
7,10,98,80.2,0,74,-137,N
7,10,99,53.1,0,74,-122,N
7,10,100,49.8,0,74,-109,N
7,10,101,5.0,1,78,36,N
7,10,102,30.1,0,78,37,N
7,10,103,68.9,0,78,37,N
7,10,104,42.3,0,78,39,N
7,10,105,73.7,0,78,33,N
7,10,106,43.6,0,78,35,N
7,10,107,49.3,0,78,37,N
7,10,108,10.6,0,78,30,N
7,10,109,92.3,0,78,34,N
7,10,110,90.2,0,78,33,N
7,10,111,58.6,0,78,37,N
7,10,112,43.7,0,78,39,N
7,10,113,21.6,0,78,36,N
7,10,114,34.5,0,78,38,N
7,10,115,58.3,0,78,35,N
7,10,116,35.0,0,78,36,N
7,10,117,51.7,0,78,34,N
7,10,118,52.1,0,78,31,N
7,10,119,21.7,0,78,37,N
7,10,120,98.4,0,78,31,N
7,10,121,23.0,0,78,38,N
7,10,122,57.7,0,78,36,N
7,10,123,73.0,0,78,38,N
7,10,124,21.7,0,78,39,N
7,10,125,96.9,0,78,38,N
7,10,126,97.0,0,78,37,N
7,10,127,3.1,1,78,38,N
7,10,128,8.7,1,78,39,N
7,10,129,27.7,0,78,35,N
7,10,130,50.8,0,78,37,N
7,10,131,9.4,1,78,34,N
7,10,132,58.4,0,78,30,N
7,10,133,84.3,0,78,40,N
7,10,134,2.7,1,78,42,N
7,10,135,12.1,0,78,41,N
7,10,136,33.1,0,78,35,N
7,10,137,72.5,0,78,37,N
7,10,138,18.8,0,78,31,N
7,10,139,94.8,0,78,40,N
7,10,140,62.9,0,78,37,N
7,10,141,7.4,1,78,34,N
7,10,142,91.2,0,78,41,N
7,10,143,21.7,0,78,35,N
7,10,144,39.9,0,78,34,N
7,10,145,87.0,0,78,33,N
7,10,146,93.7,0,78,27,N
7,10,147,79.6,0,78,34,N
7,10,148,48.5,0,78,36,N
7,10,149,15.0,0,78,39,N
7,10,150,0.5,1,78,42,N
7,10,151,94.6,0,78,36,N
7,10,152,85.2,0,78,37,N
7,10,153,25.3,0,78,39,N
7,10,154,18.6,0,78,38,N
7,10,155,75.7,0,78,36,N
7,10,156,14.9,0,78,33,N
7,10,157,55.6,0,78,33,N
7,10,158,81.6,0,78,31,N
7,10,159,32.5,0,78,32,N
7,10,160,16.3,0,78,40,N
7,10,161,22.4,0,78,36,N
7,10,162,57.7,0,78,36,N
7,10,163,18.7,0,78,37,N
7,10,164,63.9,0,78,36,N
7,10,165,45.9,0,78,38,N
7,10,166,20.1,0,78,43,N
7,10,167,51.6,0,78,35,N
7,10,168,99.6,0,78,40,N
7,10,169,75.3,0,78,37,N
7,10,170,30.3,0,78,39,N
7,10,171,55.6,0,78,39,N
7,10,172,40.2,0,78,36,N
7,10,173,64.7,0,78,33,N
7,10,174,83.9,0,78,34,N
7,10,175,82.7,0,78,36,N
7,10,176,74.3,0,78,42,N
7,10,177,49.3,0,78,35,N
7,10,178,70.4,0,78,35,N
7,10,179,57.1,0,78,37,N
7,10,180,96.8,0,78,39,N
7,10,181,71.9,0,78,39,N
7,10,182,94.6,0,78,34,N
7,10,183,96.1,0,78,34,N
7,10,184,30.3,0,78,39,N
7,10,185,9.9,1,78,34,N
7,10,186,11.5,0,78,35,N
7,10,187,55.7,0,78,38,N
7,10,188,86.1,0,78,33,N
7,10,189,52.3,0,78,38,N
7,10,190,24.5,0,78,45,N
7,10,191,52.0,0,78,-158,N
7,10,192,11.4,0,78,-146,N
7,10,193,78.3,0,78,-150,N
7,10,194,95.6,0,78,-124,N
7,10,195,7.9,1,78,-105,N
7,10,196,75.6,0,78,-140,N
7,10,197,84.3,0,78,-99,N
7,10,198,19.1,0,78,-114,N
7,10,199,75.3,0,78,-92,N
7,10,200,43.7,0,78,-136,N
7,10,201,13.5,0,74,-1802,N
7,10,202,7.9,0,78,2005,N
7,10,203,82.2,0,76,203,N
8,0,1,97.5,0,73,38,N
8,0,2,59.2,0,73,39,N
8,0,3,96.7,0,73,34,N
8,0,4,28.1,0,73,33,N
8,0,5,7.0,0,73,41,N
8,0,6,31.3,0,73,34,N
8,0,7,29.5,0,73,38,N
8,0,8,12.1,0,73,42,N
8,0,9,20.9,0,73,42,N
8,0,10,57.4,0,73,34,N
8,0,11,24.2,0,73,37,N
8,0,12,66.6,0,73,36,N
8,0,13,60.0,0,73,43,N
8,0,14,50.9,0,73,41,N
8,0,15,21.8,0,73,41,N
8,0,16,17.8,0,73,37,N
8,0,17,45.3,0,73,40,N
8,0,18,22.9,0,73,36,N
8,0,19,45.1,0,73,39,N
8,0,20,96.4,0,73,37,N
8,0,21,38.2,0,73,37,N
8,0,22,75.1,0,73,33,N
8,0,23,98.7,0,73,36,N
8,0,24,96.6,0,73,37,N
8,0,25,12.3,0,73,38,N
8,0,26,37.9,0,73,35,N
8,0,27,25.2,0,73,35,N
8,0,28,4.3,0,73,36,N
8,0,29,6.6,0,73,35,N
8,0,30,1.3,0,73,35,N
8,0,31,68.1,0,73,41,N
8,0,32,44.6,0,73,36,N
8,0,33,10.6,0,73,38,N
8,0,34,91.3,0,73,30,N
8,0,35,91.3,0,73,30,N
8,0,36,98.3,0,73,42,N
8,0,37,31.0,0,73,31,N
8,0,38,39.2,0,73,36,N
8,0,39,5.5,0,73,38,N
8,0,40,37.6,0,73,36,N
8,0,41,89.9,0,73,38,N
8,0,42,96.1,0,73,42,N
8,0,43,50.9,0,73,39,N
8,0,44,30.9,0,73,36,N
8,0,45,4.8,0,73,33,N
8,0,46,40.6,0,73,37,N
8,0,47,86.9,0,73,41,N
8,0,48,67.1,0,73,33,N
8,0,49,0.1,0,73,40,N
8,0,50,31.4,0,73,37,N
8,0,51,38.0,0,73,32,N
8,0,52,48.2,0,73,38,N
8,0,53,0.5,0,73,36,N
8,0,54,53.7,0,73,40,N
8,0,55,46.9,0,73,35,N
8,0,56,1.8,0,73,38,N
8,0,57,55.6,0,73,40,N
8,0,58,9.9,0,73,35,N
8,0,59,83.6,0,73,42,N
8,0,60,62.6,0,73,42,N
8,0,61,46.5,0,73,38,N
8,0,62,3.8,0,73,33,N
8,0,63,61.6,0,73,37,N
8,0,64,73.0,0,73,37,N
8,0,65,24.1,0,73,33,N
8,0,66,70.0,0,73,-142,N
8,0,67,10.7,0,73,-121,N
8,0,68,52.3,0,73,-138,N
8,0,69,28.7,0,73,-135,N
8,0,70,97.0,0,73,-121,N
8,0,71,56.3,0,73,-136,N
8,0,72,86.0,0,73,-118,N
8,0,73,41.4,0,73,-150,N
8,0,74,93.6,0,73,-101,N
8,0,75,55.1,0,73,-149,N
8,0,76,83.8,0,73,-145,N
8,0,77,17.2,0,73,-127,N
8,0,78,50.9,0,73,-122,N
8,0,79,38.4,0,73,-142,N
8,0,80,56.3,0,73,-143,N
8,0,81,49.7,0,73,-150,N
8,0,82,47.4,0,73,-104,N
8,0,83,10.7,0,73,-158,N
8,0,84,61.5,0,73,-153,N
8,0,85,17.7,0,73,-139,N
8,0,86,48.8,0,73,-104,N
8,0,87,55.8,0,73,-139,N
8,0,88,70.2,0,73,-114,N
8,0,89,62.7,0,73,-128,N
8,0,90,51.4,0,73,-156,N
8,0,91,99.7,0,73,-89,N
8,0,92,0.4,0,73,-126,N
8,0,93,48.7,0,73,-128,N
8,0,94,19.9,0,73,-111,N
8,0,95,79.2,0,73,-89,N
8,0,96,71.0,0,73,-116,N
8,0,97,53.8,0,73,-102,N
8,0,98,70.0,0,73,-96,N
8,0,99,68.3,0,73,-139,N
8,0,100,24.9,0,73,-86,N
8,0,101,42.7,0,77,36,N
8,0,102,43.7,0,77,36,N
8,0,103,10.3,0,77,35,N
8,0,104,70.4,0,77,36,N
8,0,105,71.2,0,77,39,N
8,0,106,30.3,0,77,39,N
8,0,107,7.0,0,77,40,N
8,0,108,92.6,0,77,37,N
8,0,109,72.9,0,77,29,N
8,0,110,80.1,0,77,35,N
8,0,111,14.6,0,77,43,N
8,0,112,83.8,0,77,32,N
8,0,113,76.4,0,77,34,N
8,0,114,63.7,0,77,36,N
8,0,115,96.0,0,77,37,N
8,0,116,42.5,0,77,32,N
8,0,117,5.1,0,77,33,N
8,0,118,23.9,0,77,45,N
8,0,119,79.6,0,77,37,N
8,0,120,92.1,0,77,39,N
8,0,121,8.4,0,77,40,N
8,0,122,73.4,0,77,34,N
8,0,123,75.5,0,77,35,N
8,0,124,68.5,0,77,35,N
8,0,125,74.2,0,77,30,N
8,0,126,84.9,0,77,39,N
8,0,127,97.3,0,77,40,N
8,0,128,27.1,0,77,33,N
8,0,129,73.4,0,77,38,N
8,0,130,26.8,0,77,36,N
8,0,131,41.5,0,77,36,N
8,0,132,18.4,0,77,34,N
8,0,133,85.8,0,77,41,N
8,0,134,92.4,0,77,38,N
8,0,135,72.5,0,77,34,N
8,0,136,83.2,0,77,32,N
8,0,137,58.2,0,77,39,N
8,0,138,72.8,0,77,36,N
8,0,139,65.5,0,77,31,N
8,0,140,16.9,0,77,33,N
8,0,141,43.1,0,77,36,N
8,0,142,25.1,0,77,35,N
8,0,143,55.2,0,77,33,N
8,0,144,52.7,0,77,36,N
8,0,145,70.1,0,77,31,N
8,0,146,83.7,0,77,34,N
8,0,147,40.9,0,77,38,N
8,0,148,14.3,0,77,40,N
8,0,149,98.2,0,77,34,N
8,0,150,66.1,0,77,40,N
8,0,151,99.1,0,77,34,N
8,0,152,87.4,0,77,41,N
8,0,153,0.5,0,77,36,N
8,0,154,23.0,0,77,40,N
8,0,155,52.3,0,77,40,N
8,0,156,60.3,0,77,35,N
8,0,157,29.2,0,77,35,N
8,0,158,82.2,0,77,36,N
8,0,159,44.2,0,77,40,N
8,0,160,84.3,0,77,44,N
8,0,161,14.2,0,77,34,N
8,0,162,37.3,0,77,36,N
8,0,163,71.9,0,77,35,N
8,0,164,2.2,0,77,39,N
8,0,165,41.4,0,77,38,N
8,0,166,29.2,0,77,35,N
8,0,167,24.6,0,77,32,N
8,0,168,96.9,0,77,40,N
8,0,169,63.9,0,77,41,N
8,0,170,73.7,0,77,37,N
8,0,171,79.1,0,77,37,N
8,0,172,8.5,0,77,40,N
8,0,173,94.3,0,77,35,N
8,0,174,81.3,0,77,30,N
8,0,175,1.7,0,77,34,N
8,0,176,71.0,0,77,36,N
8,0,177,28.9,0,77,36,N
8,0,178,22.4,0,77,34,N
8,0,179,6.6,0,77,36,N
8,0,180,17.7,0,77,35,N
8,0,181,53.2,0,77,36,N
8,0,182,86.0,0,77,34,N
8,0,183,21.8,0,77,35,N
8,0,184,5.9,0,77,36,N
8,0,185,79.4,0,77,40,N
8,0,186,83.3,0,77,34,N
8,0,187,10.4,0,77,34,N
8,0,188,11.3,0,77,35,N
8,0,189,65.6,0,77,38,N
8,0,190,44.1,0,77,36,N
8,0,191,99.5,0,77,-107,N
8,0,192,40.4,0,77,-118,N
8,0,193,65.9,0,77,-90,N
8,0,194,59.0,0,77,-125,N
8,0,195,65.3,0,77,-124,N
8,0,196,13.0,0,77,-123,N
8,0,197,63.2,0,77,-110,N
8,0,198,14.2,0,77,-165,N
8,0,199,24.9,0,77,-135,N
8,0,200,63.7,0,77,-150,N
8,0,201,33.0,0,73,-2008,N
8,0,202,71.6,0,77,2013,N
8,0,203,85.1,0,75,5,N
8,1,1,97.5,0,73,38,N
8,1,2,59.2,0,73,39,N
8,1,3,96.7,0,73,34,N
8,1,4,28.1,0,73,33,N
8,1,5,7.0,0,73,41,N
8,1,6,31.3,0,73,34,N
8,1,7,29.5,0,73,38,N
8,1,8,12.1,0,73,42,N
8,1,9,20.9,0,73,42,N
8,1,10,57.4,0,73,34,N
8,1,11,24.2,0,73,37,N
8,1,12,66.6,0,73,36,N
8,1,13,60.0,0,73,43,N
8,1,14,50.9,0,73,41,N
8,1,15,21.8,0,73,41,N
8,1,16,17.8,0,73,37,N
8,1,17,45.3,0,73,40,N
8,1,18,22.9,0,73,36,N
8,1,19,45.1,0,73,39,N
8,1,20,96.4,0,73,37,N
8,1,21,38.2,0,73,37,N
8,1,22,75.1,0,73,33,N
8,1,23,98.7,0,73,36,N
8,1,24,96.6,0,73,37,N
8,1,25,12.3,0,73,38,N
8,1,26,37.9,0,73,35,N
8,1,27,25.2,0,73,35,N
8,1,28,4.3,0,73,36,N
8,1,29,6.6,0,73,35,N
8,1,30,1.3,0,73,35,N
8,1,31,68.1,0,73,41,N
8,1,32,44.6,0,73,36,N
8,1,33,10.6,0,73,38,N
8,1,34,91.3,0,73,30,N
8,1,35,91.3,0,73,30,N
8,1,36,98.3,0,73,42,N
8,1,37,31.0,0,73,31,N
8,1,38,39.2,0,73,36,N
8,1,39,5.5,0,73,38,N
8,1,40,37.6,0,73,36,N
8,1,41,89.9,0,73,38,N
8,1,42,96.1,0,73,42,N
8,1,43,50.9,0,73,39,N
8,1,44,30.9,0,73,36,N
8,1,45,4.8,0,73,33,N
8,1,46,40.6,0,73,37,N
8,1,47,86.9,0,73,41,N
8,1,48,67.1,0,73,33,N
8,1,49,0.1,1,73,40,N
8,1,50,31.4,0,73,37,N
8,1,51,38.0,0,73,32,N
8,1,52,48.2,0,73,38,N
8,1,53,0.5,1,73,36,N
8,1,54,53.7,0,73,40,N
8,1,55,46.9,0,73,35,N
8,1,56,1.8,0,73,38,N
8,1,57,55.6,0,73,40,N
8,1,58,9.9,0,73,35,N
8,1,59,83.6,0,73,42,N
8,1,60,62.6,0,73,42,N
8,1,61,46.5,0,73,38,N
8,1,62,3.8,0,73,33,N
8,1,63,61.6,0,73,37,N
8,1,64,73.0,0,73,37,N
8,1,65,24.1,0,73,33,N
8,1,66,70.0,0,73,-142,N
8,1,67,10.7,0,73,-121,N
8,1,68,52.3,0,73,-138,N
8,1,69,28.7,0,73,-135,N
8,1,70,97.0,0,73,-121,N
8,1,71,56.3,0,73,-136,N
8,1,72,86.0,0,73,-118,N
8,1,73,41.4,0,73,-150,N
8,1,74,93.6,0,73,-101,N
8,1,75,55.1,0,73,-149,N
